Timestep	A_X	A_Y	A_Z	A_VX	A_VY	A_VZ	B_X	B_Y	B_Z	B_VX	B_VY	B_VZ	C_X	C_Y	C_Z	C_VX	C_VY	C_VZ
154020.00	-6.814048e+08	-1.830773e+09	0.000000e+00	-3.592750e+04	1.294901e+04	0.000000e+00	5.086259e+09	2.244000e+11	-9.689425e+254	1.981402e+04	-4.670000e-240	-3.775640e+249	8.697069e+08	2.336697e+09	0.000000e+00	4.585585e+04	-1.652739e+04	0.000000e+00
154080.00	-6.849963e+08	-1.829475e+09	0.000000e+00	-3.590128e+04	1.301920e+04	0.000000e+00	5.088241e+09	2.244000e+11	-9.693201e+254	1.981402e+04	-4.671820e-240	-3.775640e+249	8.742909e+08	2.335040e+09	0.000000e+00	4.582239e+04	-1.661697e+04	0.000000e+00
154140.00	-6.885851e+08	-1.828170e+09	0.000000e+00	-3.587493e+04	1.308933e+04	0.000000e+00	5.090222e+09	2.244000e+11	-9.696976e+254	1.981402e+04	-4.673639e-240	-3.775640e+249	8.788716e+08	2.333374e+09	0.000000e+00	4.578876e+04	-1.670648e+04	0.000000e+00
154200.00	-6.921714e+08	-1.826858e+09	0.000000e+00	-3.584844e+04	1.315940e+04	0.000000e+00	5.092204e+09	2.244000e+11	-9.700752e+254	1.981402e+04	-4.675458e-240	-3.775640e+249	8.834488e+08	2.331699e+09	0.000000e+00	4.575495e+04	-1.679592e+04	0.000000e+00
154260.00	-6.957550e+08	-1.825538e+09	0.000000e+00	-3.582182e+04	1.322942e+04	0.000000e+00	5.094185e+09	2.244000e+11	-9.704528e+254	1.981402e+04	-4.677277e-240	-3.775640e+249	8.880227e+08	2.330015e+09	0.000000e+00	4.572097e+04	-1.688530e+04	0.000000e+00
154320.00	-6.993359e+08	-1.824212e+09	0.000000e+00	-3.579506e+04	1.329939e+04	0.000000e+00	5.096166e+09	2.244000e+11	-9.708303e+254	1.981402e+04	-4.679097e-240	-3.775640e+249	8.925932e+08	2.328322e+09	0.000000e+00	4.568681e+04	-1.697460e+04	0.000000e+00
154380.00	-7.029141e+08	-1.822879e+09	0.000000e+00	-3.576816e+04	1.336930e+04	0.000000e+00	5.098148e+09	2.244000e+11	-9.712079e+254	1.981402e+04	-4.680916e-240	-3.775640e+249	8.971603e+08	2.326620e+09	0.000000e+00	4.565248e+04	-1.706383e+04	0.000000e+00
154440.00	-7.064896e+08	-1.821538e+09	0.000000e+00	-3.574113e+04	1.343916e+04	0.000000e+00	5.100129e+09	2.244000e+11	-9.715855e+254	1.981402e+04	-4.682735e-240	-3.775640e+249	9.017239e+08	2.324910e+09	0.000000e+00	4.561798e+04	-1.715299e+04	0.000000e+00
154500.00	-7.100625e+08	-1.820191e+09	0.000000e+00	-3.571397e+04	1.350896e+04	0.000000e+00	5.102111e+09	2.244000e+11	-9.719630e+254	1.981402e+04	-4.684554e-240	-3.775640e+249	9.062840e+08	2.323190e+09	0.000000e+00	4.558331e+04	-1.724208e+04	0.000000e+00
154560.00	-7.136326e+08	-1.818837e+09	0.000000e+00	-3.568667e+04	1.357870e+04	0.000000e+00	5.104092e+09	2.244000e+11	-9.723406e+254	1.981402e+04	-4.686374e-240	-3.775640e+249	9.108407e+08	2.321462e+09	0.000000e+00	4.554846e+04	-1.733109e+04	0.000000e+00
154620.00	-7.171999e+08	-1.817476e+09	0.000000e+00	-3.565923e+04	1.364839e+04	0.000000e+00	5.106073e+09	2.244000e+11	-9.727181e+254	1.981402e+04	-4.688193e-240	-3.775640e+249	9.153939e+08	2.319725e+09	0.000000e+00	4.551345e+04	-1.742004e+04	0.000000e+00
154680.00	-7.207645e+08	-1.816108e+09	0.000000e+00	-3.563166e+04	1.371802e+04	0.000000e+00	5.108055e+09	2.244000e+11	-9.730957e+254	1.981402e+04	-4.690012e-240	-3.775640e+249	9.199436e+08	2.317978e+09	0.000000e+00	4.547826e+04	-1.750891e+04	0.000000e+00
154740.00	-7.243264e+08	-1.814733e+09	0.000000e+00	-3.560395e+04	1.378759e+04	0.000000e+00	5.110036e+09	2.244000e+11	-9.734733e+254	1.981402e+04	-4.691831e-240	-3.775640e+249	9.244897e+08	2.316223e+09	0.000000e+00	4.544289e+04	-1.759771e+04	0.000000e+00
154800.00	-7.278855e+08	-1.813351e+09	0.000000e+00	-3.557611e+04	1.385711e+04	0.000000e+00	5.112018e+09	2.244000e+11	-9.738508e+254	1.981402e+04	-4.693651e-240	-3.775640e+249	9.290323e+08	2.314459e+09	0.000000e+00	4.540736e+04	-1.768644e+04	0.000000e+00
154860.00	-7.314418e+08	-1.811962e+09	0.000000e+00	-3.554813e+04	1.392657e+04	0.000000e+00	5.113999e+09	2.244000e+11	-9.742284e+254	1.981402e+04	-4.695470e-240	-3.775640e+249	9.335714e+08	2.312686e+09	0.000000e+00	4.537165e+04	-1.777509e+04	0.000000e+00
154920.00	-7.349952e+08	-1.810566e+09	0.000000e+00	-3.552002e+04	1.399597e+04	0.000000e+00	5.115980e+09	2.244000e+11	-9.746060e+254	1.981402e+04	-4.697289e-240	-3.775640e+249	9.381068e+08	2.310905e+09	0.000000e+00	4.533577e+04	-1.786367e+04	0.000000e+00
154980.00	-7.385459e+08	-1.809163e+09	0.000000e+00	-3.549178e+04	1.406531e+04	0.000000e+00	5.117962e+09	2.244000e+11	-9.749835e+254	1.981402e+04	-4.699108e-240	-3.775640e+249	9.426387e+08	2.309114e+09	0.000000e+00	4.529972e+04	-1.795218e+04	0.000000e+00
155040.00	-7.420937e+08	-1.807753e+09	0.000000e+00	-3.546340e+04	1.413460e+04	0.000000e+00	5.119943e+09	2.244000e+11	-9.753611e+254	1.981402e+04	-4.700928e-240	-3.775640e+249	9.471669e+08	2.307315e+09	0.000000e+00	4.526350e+04	-1.804061e+04	0.000000e+00
